"행정구역(시군구)별","성별","연령별","항목","단위","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년","2023 년","2024 년","2025 년",
"동대문구","남자","65 - 69세","순이동[명]","명","-112","-157","-109","-143","-172","-152","-121","-121","-81","-117","-77",
"동대문구","남자","70 - 74세","순이동[명]","명","-122","-159","-124","-141","-35","-154","-116","-80","-57","-113","-43",
"동대문구","남자","75 - 79세","순이동[명]","명","-54","-59","-71","-89","-81","-87","-63","-40","-41","-57","-66",
"동대문구","남자","80세이상","순이동[명]","명","-28","-39","-36","-120","-73","-112","-64","-46","-29","-81","-57",
"동대문구","남자","청년층(19-34세)","순이동[명]","명","-87","-146","71","183","751","826","558","1089","1684","521","1928",
"동대문구","여자","계","순이동[명]","명","-2328","-2926","-2496","-1057","-666","-1150","-646","858","3123","-547","4335",
"동대문구","여자","0 - 4세","순이동[명]","명","-260","-313","-240","-11","-96","-131","-169","-77","105","-76","280",
"동대문구","여자","5 - 9세","순이동[명]","명","-232","-234","-240","-136","-169","-242","-149","3","72","-155","73",
"동대문구","여자","10 - 14세","순이동[명]","명","-184","-151","-174","-158","-84","-170","-126","-63","74","-122","34",
"동대문구","여자","15 - 19세","순이동[명]","명","484","391","373","552","521","556","514","833","893","860","885",
"동대문구","여자","20 - 24세","순이동[명]","명","665","424","590","881","890","1388","1298","1370","1409","962","1059",
"동대문구","여자","25 - 29세","순이동[명]","명","-128","-384","-326","-232","45","29","4","-208","118","-411","-44",
"동대문구","여자","30 - 34세","순이동[명]","명","-623","-504","-545","-105","-152","-163","-217","-209","17","-101","772",
"동대문구","여자","35 - 39세","순이동[명]","명","-525","-515","-452","-201","-251","-375","-222","-130","73","-172","529",
"동대문구","여자","40 - 44세","순이동[명]","명","-331","-325","-308","-279","-216","-404","-248","-107","127","-244","215",
"동대문구","여자","45 - 49세","순이동[명]","명","-50","-104","-129","-115","-124","-194","-224","-40","170","-98","204",
"동대문구","여자","50 - 54세","순이동[명]","명","-158","-155","-129","-147","-117","-236","-127","-51","286","-79","336",
"동대문구","여자","55 - 59세","순이동[명]","명","-254","-287","-188","-192","-211","-284","-170","-81","26","-151","137",
"동대문구","여자","60 - 64세","순이동[명]","명","-233","-257","-213","-257","-190","-284","-262","-71","-5","-216","15",
"동대문구","여자","65 - 69세","순이동[명]","명","-167","-172","-183","-222","-99","-196","-173","-124","-51","-164","40",
"동대문구","여자","70 - 74세","순이동[명]","명","-122","-114","-102","-141","-130","-125","-155","-16","-23","-119","-52",
"동대문구","여자","75 - 79세","순이동[명]","명","-148","-80","-126","-153","-128","-170","-78","-55","-47","-72","-48",
"동대문구","여자","80세이상","순이동[명]","명","-62","-146","-104","-141","-155","-149","-142","-116","-121","-189","-100",
"동대문구","여자","청년층(19-34세)","순이동[명]","명","160","-255","-14","862","1110","1649","1447","1515","2069","963","2305",
"중랑구","남자","계","순이동[명]","명","-3518","-2116","-1764","-2957","-3414","-1483","-2896","-431","-1562","-1314","-875",
"중랑구","남자","0 - 4세","순이동[명]","명","-454","-387","-303","-504","-438","-241","-345","-103","-271","-278","-258",
"중랑구","남자","5 - 9세","순이동[명]","명","-281","-259","-204","-323","-251","-267","-301","-118","-152","-273","-156",
"중랑구","남자","10 - 14세","순이동[명]","명","-196","-95","-128","-175","-181","-135","-162","-85","-115","-101","-72",
"중랑구","남자","15 - 19세","순이동[명]","명","43","74","23","15","-76","62","-3","49","21","83","100",
"중랑구","남자","20 - 24세","순이동[명]","명","-38","209","183","83","14","128","79","200","240","228","390",
"중랑구","남자","25 - 29세","순이동[명]","명","-117","165","232","183","41","393","165","571","296","338","312",
"중랑구","남자","30 - 34세","순이동[명]","명","-523","-269","-186","-298","-351","-27","-53","128","-186","-143","-144",
"중랑구","남자","35 - 39세","순이동[명]","명","-553","-421","-451","-654","-725","-387","-475","-155","-462","-388","-288",
"중랑구","남자","40 - 44세","순이동[명]","명","-457","-446","-260","-451","-478","-357","-464","-181","-338","-401","-325",
"중랑구","남자","45 - 49세","순이동[명]","명","-172","-108","-163","-192","-264","-233","-193","-136","-138","-86","-141",
"중랑구","남자","50 - 54세","순이동[명]","명","-71","-46","-93","-28","-61","-78","-209","-18","-113","-74","23",
"중랑구","남자","55 - 59세","순이동[명]","명","-235","-154","-66","-196","-175","-52","-151","-125","-168","-14","-49",
"중랑구","남자","60 - 64세","순이동[명]","명","-202","-112","-127","-141","-210","-107","-352","-196","-101","-40","-73",
"중랑구","남자","65 - 69세","순이동[명]","명","-119","-122","-122","-118","-119","-84","-169","-99","7","-74","-55",
"중랑구","남자","70 - 74세","순이동[명]","명","-69","-104","-43","-63","-111","-41","-137","-77","-15","-42","-47",
"중랑구","남자","75 - 79세","순이동[명]","명","-48","-20","-39","-69","-24","-23","-78","-30","-50","-25","-49",
"중랑구","남자","80세이상","순이동[명]","명","-26","-21","-17","-26","-5","-34","-48","-56","-17","-24","-43",
"중랑구","남자","청년층(19-34세)","순이동[명]","명","-636","144","239","-8","-337","530","196","925","383","447","570",
"중랑구","여자","계","순이동[명]","명","-3128","-2141","-1798","-2491","-3072","-515","-2194","271","-784","-809","-714",
"중랑구","여자","0 - 4세","순이동[명]","명","-437","-404","-373","-469","-402","-286","-211","-70","-229","-279","-239",
"중랑구","여자","5 - 9세","순이동[명]","명","-252","-220","-211","-285","-302","-252","-317","-96","-158","-212","-118",
"중랑구","여자","10 - 14세","순이동[명]","명","-148","-102","-105","-170","-173","-135","-177","-129","-116","-89","-64",
"중랑구","여자","15 - 19세","순이동[명]","명","103","82","2","57","27","94","70","131","89","170","128",
"중랑구","여자","20 - 24세","순이동[명]","명","187","250","321","385","332","679","456","920","630","595","588",
"중랑구","여자","25 - 29세","순이동[명]","명","-302","45","97","150","119","496","381","570","355","403","249",
"중랑구","여자","30 - 34세","순이동[명]","명","-651","-331","-348","-401","-514","-177","-312","15","-318","-418","-317",
"중랑구","여자","35 - 39세","순이동[명]","명","-503","-550","-484","-572","-620","-375","-519","-183","-344","-398","-354",
"중랑구","여자","40 - 44세","순이동[명]","명","-237","-202","-187","-373","-327","-307","-326","-209","-187","-238","-352",
"중랑구","여자","45 - 49세","순이동[명]","명","-136","-2","-27","-53","-214","-76","-154","-94","-135","-51","-2",
"중랑구","여자","50 - 54세","순이동[명]","명","-107","-50","-31","-103","-166","91","-118","-42","-66","19","11",
"중랑구","여자","55 - 59세","순이동[명]","명","-138","-232","-187","-161","-273","-67","-256","-167","-112","-44","8",
"중랑구","여자","60 - 64세","순이동[명]","명","-166","-124","-65","-159","-168","-49","-270","-132","-21","-78","-61",
"중랑구","여자","65 - 69세","순이동[명]","명","-113","-98","-103","-118","-173","-128","-168","-59","-76","-75","-87",
"중랑구","여자","70 - 74세","순이동[명]","명","-112","-61","-41","-85","-62","-36","-135","-102","-47","-13","-8",
"중랑구","여자","75 - 79세","순이동[명]","명","-79","-92","-48","-31","-92","-33","-51","-42","-31","-47","-43",
"중랑구","여자","80세이상","순이동[명]","명","-37","-50","-8","-103","-64","46","-87","-40","-18","-54","-53",
"중랑구","여자","청년층(19-34세)","순이동[명]","명","-742","-13","99","156","-45","1072","562","1590","745","673","583",
"성북구","남자","계","순이동[명]","명","-5083","-5565","-3544","-4619","2625","-3346","-1779","640","-2255","-1633","420",
"성북구","남자","0 - 4세","순이동[명]","명","-226","-328","-128","-231","322","-149","38","14","-119","-94","116",
"성북구","남자","5 - 9세","순이동[명]","명","-261","-275","-170","-263","36","-266","-51","17","-117","-99","17",
"성북구","남자","10 - 14세","순이동[명]","명","-187","-233","-169","-211","-12","-196","-98","34","-138","-91","-87",
"성북구","남자","15 - 19세","순이동[명]","명","-4","67","154","89","456","118","74","430","293","373","418",
"성북구","남자","20 - 24세","순이동[명]","명","333","420","592","471","1077","624","578","1175","822","580","796",
"성북구","남자","25 - 29세","순이동[명]","명","-382","-472","-466","-433","123","-461","-399","-161","-522","-531","-355",
"성북구","남자","30 - 34세","순이동[명]","명","-775","-956","-624","-591","174","-252","-226","-250","-458","-345","11",
"성북구","남자","35 - 39세","순이동[명]","명","-547","-746","-463","-532","404","-411","-55","-126","-314","-152","100",
"성북구","남자","40 - 44세","순이동[명]","명","-726","-692","-400","-683","46","-391","-155","-113","-350","-253","-8",
"성북구","남자","45 - 49세","순이동[명]","명","-399","-418","-305","-464","-7","-440","-242","-33","-264","-122","-96",
"성북구","남자","50 - 54세","순이동[명]","명","-380","-356","-238","-255","118","-259","-244","63","-227","-197","-62",
"성북구","남자","55 - 59세","순이동[명]","명","-364","-425","-368","-414","64","-325","-321","-47","-199","-163","-65",
"성북구","남자","60 - 64세","순이동[명]","명","-317","-431","-357","-354","50","-387","-228","-174","-257","-194","-161",
"성북구","남자","65 - 69세","순이동[명]","명","-332","-326","-205","-293","-50","-217","-187","-83","-157","-171","-101",
"성북구","남자","70 - 74세","순이동[명]","명","-242","-221","-198","-189","-93","-150","-109","-55","-129","-102","-26",
"성북구","남자","75 - 79세","순이동[명]","명","-213","-137","-150","-170","-62","-92","-90","-17","-52","-35","-24",
"성북구","남자","80세이상","순이동[명]","명","-61","-36","-49","-96","-21","-92","-64","-34","-67","-37","-53",
"성북구","남자","청년층(19-34세)","순이동[명]","명","-823","-963","-402","-504","1543","-24","-2","974","-9","-94","638",
"성북구","여자","계","순이동[명]","명","-4326","-4831","-3392","-3711","4047","-1932","-1561","1399","-1817","-1591","1294",
"성북구","여자","0 - 4세","순이동[명]","명","-170","-368","-133","-226","272","-132","59","-9","-125","-51","1",
"성북구","여자","5 - 9세","순이동[명]","명","-297","-270","-128","-300","109","-178","-17","16","-149","-105","0",
"성북구","여자","10 - 14세","순이동[명]","명","-70","-142","-119","-198","-4","-156","-64","49","-157","-146","-35",
"성북구","여자","15 - 19세","순이동[명]","명","381","416","482","486","835","608","487","1038","848","799","1023",
"성북구","여자","20 - 24세","순이동[명]","명","363","466","319","558","1397","1014","475","1149","836","711","699",
"성북구","여자","25 - 29세","순이동[명]","명","-575","-769","-584","-439","273","-303","-537","-463","-580","-704","-362",
"성북구","여자","30 - 34세","순이동[명]","명","-785","-745","-587","-524","304","-277","-232","-99","-463","-358","134",
"성북구","여자","35 - 39세","순이동[명]","명","-504","-689","-379","-557","430","-323","-181","-62","-283","-256","79",
"성북구","여자","40 - 44세","순이동[명]","명","-379","-415","-284","-503","22","-369","-163","-47","-321","-242","17",
"성북구","여자","45 - 49세","순이동[명]","명","-288","-277","-129","-225","245","-208","-127","231","-242","-159","-44",
"성북구","여자","50 - 54세","순이동[명]","명","-346","-236","-337","-285","174","-240","-326","83","-198","-223","46",
"성북구","여자","55 - 59세","순이동[명]","명","-436","-599","-395","-432","136","-399","-187","-77","-206","-211","-27",
"성북구","여자","60 - 64세","순이동[명]","명","-392","-430","-325","-359","24","-297","-157","-84","-291","-177","-6",
"성북구","여자","65 - 69세","순이동[명]","명","-313","-273","-256","-200","-72","-245","-168","-116","-134","-182","-39",
"성북구","여자","70 - 74세","순이동[명]","명","-289","-252","-169","-216","-49","-136","-137","-40","-48","-120","-26",
"성북구","여자","75 - 79세","순이동[명]","명","-142","-109","-173","-116","-23","-132","-115","-61","-81","-57","-36",
"성북구","여자","80세이상","순이동[명]","명","-84","-139","-195","-175","-26","-159","-171","-109","-223","-110","-130",
"성북구","여자","청년층(19-34세)","순이동[명]","명","-744","-755","-606","-53","2481","847","56","1229","365","167","1120",
